(0,8,29,1234220339903710680,2),
(0,8,30,-5209218072459519042,0),
(0,8,31,-803301922577699570,3),
(0,9,0,3427746840,0),
(0,9,1,-1292369147918843356,3),
(0,9,2,-5582283170597703602,0),
(0,9,3,5930836212083645734,2),
(0,9,4,-2978145655478933620,3),
(0,9,5,2421939246147718464,2),
(0,9,6,5925296794125088530,3),
(0,9,7,7571241902604067122,0),
(0,9,8,4568415857809607760,2),
(0,9,9,-370452449368338132,2),
(0,9,10,-6105230589804235258,2),
(0,9,11,2075908923169452398,0),
(0,9,12,6080056221534444164,0),
(0,9,13,-7782428485224731800,0),
(0,9,14,-7296531509997956982,1),
(0,9,15,6004465598247071834,2),
(0,9,16,3443891184937856936,1),
(0,9,17,-4826956991947750636,1),
(0,9,18,464278284301642014,1),
(0,9,19,4998918641443973974,3),
(0,9,20,-7743349336253820516,3),
(0,9,21,6608846281220324016,1),
(0,9,22,3762763386739437154,0),
(0,9,23,946383802002440162,3),
(0,9,24,7524707056136233696,3),
(0,9,25,-4392640276580729572,2),
(0,9,26,4486039546557709782,3),
(0,9,27,5688700033992380062,0),
(0,9,28,827252557576073108,2),
(0,9,29,949187231310473176,1),
(0,9,30,-4914356235921008934,0),
(0,9,31,-1107992485538039286,3),
(0,10,0,4231786210,0),
(0,10,1,-1262882962178721766,1),
(0,10,2,-5641255535603314016,3),
(0,10,3,5901350029305774436,2),
(0,10,4,-2938830743232346722,3),
(0,10,5,2569370162152967982,1),
(0,10,6,5748379694791835532,2),
(0,10,7,7502440807029476744,2),
(0,10,8,4647045680144570634,1),
(0,10,9,-105076799035446030,0),
(0,10,10,-6400092427527645496,1),
(0,10,11,1967792916152314492,0),
(0,10,12,6198000955311954566,0),
(0,10,13,-7399108096501682458,3),
(0,10,14,-7709338082049009804,0),
(0,10,15,5857034681141557952,2),
(0,10,16,3601150831512086418,2),
(0,10,17,-4325691868897058710,3),
(0,10,18,-66473018014538736,2),
(0,10,19,4812172812895912564,0),
(0,10,20,-7546774778237043506,2),
(0,10,21,7228056134536143870,1),
(0,10,22,3114067350095613820,0),
(0,10,23,720323060657659672,3),
(0,10,24,7760596524241386682,0),
(0,10,25,-3655485688937267134,1),
(0,10,26,3719398771523729208,1),
(0,10,27,5423324381205052044,0),
(0,10,28,1102456937123773622,0),
(0,10,29,1804286557344092854,1),
(0,10,30,-5798941745282632092,2),
(0,10,31,-1412683048413743280,1),
(0,11,0,5120461302,0),
(0,11,1,-1272711690843398018,0),
(0,11,2,-5621598080686079600,3),
(0,11,3,5871863846612538860,1),
(0,11,4,-2899515830901124102,3),
(0,11,5,2520226523399915754,1),
(0,11,6,5807352061151617476,0),
(0,11,7,7433639711539522088,2),
(0,11,8,4725675502564169230,1),
(0,11,9,-193535349231045786,1),
(0,11,10,-6301805148371144472,2),
(0,11,11,1859676909219812308,2),
(0,11,12,6315945689174100690,0),
(0,11,13,-7526881559494001294,0),
(0,11,14,-7571735891449961252,0),
(0,11,15,5709603764120679792,3),
(0,11,16,3758410478170951622,3),
(0,11,17,-4492780243331925074,2),
(0,11,18,110444082672885792,0),
(0,11,19,4625426984432486876,2),
(0,11,20,-7350200220135630774,1),
(0,11,21,7021652850012901530,2),
(0,11,22,3330299362225585876,0),
(0,11,23,494262319397514904,1),
(0,11,24,7996485992431175390,3),
(0,11,25,-3901203884903057002,1),
(0,11,26,3974945696450420344,0),
(0,11,27,5157948728502359748,3),
(0,11,28,1377661316756109858,2),
(0,11,29,1519253448581583906,1),
(0,11,30,-5504079908913393428,1),
(0,11,31,-1717373611204811552,3),
(0,12,0,6093772116,2),
(0,12,1,-1321855332897243448,3),
(0,12,2,-5523310804830371690,3),
(0,12,3,5842377664003939006,0),
(0,12,4,-3174720215442332280,1),
(0,12,5,2667657439912979604,3),
(0,12,6,5630434962326178810,1),
(0,12,7,7915247381746554842,1),
(0,12,8,4804305325068403548,0),
(0,12,9,-635828098939508736,3),
(0,12,10,-5810368751319103522,0),
(0,12,11,1751560902371945846,3),
(0,12,12,5490332553916427984,2),
(0,12,13,-7143561170263137620,2),
(0,12,14,-7984542462993199742,0),
(0,12,15,6741620185044177074,2),
(0,12,16,3915670124914452548,2),
(0,12,17,-5328222114236721064,0),
(0,12,18,995029587379544262,1),
(0,12,19,4438681156053696910,3),
(0,12,20,-8726222125068169736,3),
(0,12,21,7640862703836535716,2),
(0,12,22,2681603326089576874,0),
(0,12,23,2076687509995878442,2),
(0,12,24,8232375460705599820,0),
(0,12,25,-5129794863462470512,0),
(0,12,26,5252680322353411854,3),
(0,12,27,4892573075884303174,1),
(0,12,28,-548769338892893632,0),
(0,12,29,2374352775123017916,2),
(0,12,30,-6388665417767202254,0),
(0,12,31,415460330110016514,2),
(0,13,0,7151718652,1),
(0,13,1,-1331684061054105368,3),
(0,13,2,-5503653349405322942,3),
(0,13,3,5812891481479974874,0),
(0,13,4,-3135405303618923992,1),
(0,13,5,2618513800990655932,1),
(0,13,6,5689407328516689310,1),
(0,13,7,7846446285748785854,3),
(0,13,8,4882935147657273588,3),
(0,13,9,-724286648627294160,0),
(0,13,10,-5712081471654788166,1),
(0,13,11,1643444895608715106,2),
(0,13,12,5608277287270759776,1),
(0,13,13,-7271334633424727900,2),
(0,13,14,-7846940272563422634,2),
(0,13,15,6594189267515484582,0),
(0,13,16,4072929771742589196,0),
(0,13,17,-5495310488163773096,2),
(0,13,18,1171946688574783122,1),
(0,13,19,4251935327759542666,1),
(0,13,20,-8529647567474571336,1),
(0,13,21,7434459419144021932,1),
(0,13,22,2897835338050277486,2),
(0,13,23,1850626768227919342,0),
(0,13,24,8468264929064659972,1),
(0,13,25,-5375513058920446048,0),
(0,13,26,5508227247787917322,0),
(0,13,27,4627197423350882322,3),
(0,13,28,-273564959768371728,0),
(0,13,29,2089319666191237524,2),
(0,13,30,-6093803581567235034,2),
(0,13,31,110769766811133910,3),
(0,14,0,8294300910,2),
(0,14,1,-1302197876329612442,1),
(0,14,2,-5562625715426562020,2),
(0,14,3,5783405299040646464,3),
(0,14,4,-3096090391710879982,1),
(0,14,5,2765944718011534114,0),
(0,14,6,5512490230199064976,3),
(0,14,7,7777645189835652588,3),
(0,14,8,4961564970330779350,0),
(0,14,9,-458910999310030722,2),
(0,14,10,-6006943310393827068,1),
(0,14,11,1535328888930120088,3),
(0,14,12,5726222020709727290,1),
(0,14,13,-6888014243686049894,3),
(0,14,14,-8259746843598846792,1),
(0,14,15,6446758350071427812,3),
(0,14,16,4230189418655361566,3),
(0,14,17,-4994045366128709834,1),
(0,14,18,641195385242973708,2),
(0,14,19,4065189499550024144,1),
(0,14,20,-8333073009796337214,1),
(0,14,21,8053669273475470450,3),
(0,14,22,2249139302422082816,3),
(0,14,23,1624566026544595964,2),
(0,14,24,8704154397508355846,1),
(0,14,25,-4638358472292612274,2),
(0,14,26,4741586471738308084,0),
(0,14,27,4361821770902097192,3),
(0,14,28,1639419440785898,2),
(0,14,29,2944418993240485866,3),
(0,14,30,-6978389089913229528,3),
(0,14,31,-193920796403112972,2),
(0,15,0,9521518890,3),
(0,15,1,-1312026604655745806,1),
(0,15,2,-5542968260170784716,0),
(0,15,3,5753919116685953776,2),
(0,15,4,-3056775479718200250,2),
(0,15,5,2716801078919938998,2),
(0,15,6,5571462596220304032,2),
(0,15,7,7708844094007155044,2),
(0,15,8,5040194793088920834,0),
(0,15,9,-547369549167087590,3),
(0,15,10,-5908656030898783156,3),
(0,15,11,1427212882336160792,3),
(0,15,12,5844166754233330526,3),
(0,15,13,-7015787707016911618,0),
(0,15,14,-8122144653338341128,1),
(0,15,15,6299327432712006764,1),
(0,15,16,4387449065652769658,0),
(0,15,17,-5161133740225033310,0),
(0,15,18,818112486268941124,2),
(0,15,19,3878443671425141344,1),
(0,15,20,-8136498452033467370,2),
(0,15,21,7847265988613685222,1),
(0,15,22,2465371314213511984,3),
(0,15,23,1398505284945908308,1),
(0,15,24,8940043866036687442,2),
(0,15,25,-4884076667919859254,3),
(0,15,26,4997133397003542108,2),
(0,15,27,4096446118537947784,2),
(0,15,28,276843798734579246,0),
(0,15,29,2659385884139434030,3),
(0,15,30,-6683527253882533752,1),
(0,15,31,-498611359532724132,3),
(0,16,0,10833372592,1),
(0,16,1,-1518429879953694668,3),
(0,16,2,-5130161680248609550,0),
(0,16,3,5724432934415896810,0),
(0,16,4,-3961018434136996420,2),
(0,16,5,3650530236132954664,2),
(0,16,6,5394545498410494030,1),
(0,16,7,5988816725801326094,3),
(0,16,8,6376901792926591528,2),
(0,16,9,-989662297182836100,3),
(0,16,10,-8562412547557830358,1),
(0,16,11,3048952990132301042,0),
(0,16,12,5018553621345458036,1),
(0,16,13,7725525966914189072,0),
(0,16,14,-6333316172249916794,2),
(0,16,15,4972449180285824822,0),
(0,16,16,-487599951911270464,2),
(0,16,17,-3323161620510510364,1),
(0,16,18,-1127975620361735742,1),
(0,16,19,-8779179691057432742,2),
(0,16,20,-6367327428359031284,1),
(0,16,21,5164023293112327960,0),
(0,16,22,8736099692981496926,3),
(0,16,23,2980930477914072062,2),
(0,16,24,5401701846998464312,0),
(0,16,25,1750314643722947628,0),
(0,16,26,6274868024599248058,3),
(0,16,27,-414939958703326686,2),
(0,16,28,7156953308586022596,2),
(0,16,29,3514485211696496704,2),
(0,16,30,6160841949716506582,1),
(0,16,31,6509271613861170214,3),
(0,17,0,12229862016,1),
(0,17,1,-1528258606417842148,1),
(0,17,2,-5110504223130846362,0),
(0,17,3,5694946752230475566,3),
(0,17,4,-3921703524006302572,1),
(0,17,5,3601386595517916552,1),
(0,17,6,5453517864262461642,3),
(0,17,7,5920015632173357322,0),
(0,17,8,6455531617208176008,1),
(0,17,9,-1078120846532078636,3),
(0,17,10,-8464125270263315218,1),
(0,17,11,2940836982353441638,1),
(0,17,12,5136498354361246940,2),
(0,17,13,7597752506122399008,0),
(0,17,14,-6195713980804511022,1),
(0,17,15,4825018263772760994,3),
(0,17,16,-330340307452934032,0),
(0,17,17,-3490249995453191060,0),
(0,17,18,-951058520182125546,1),
(0,17,19,-8965925521721387202,2),
(0,17,20,-6170752869749804220,2),
(0,17,21,4957620009435442840,1),
(0,17,22,8952331707311997754,3),
(0,17,23,2754869735807570074,0),
(0,17,24,5637591314341895800,1),
(0,17,25,1504596445895171876,1),
(0,17,26,6530414950372296414,0),
(0,17,27,-680315609544033098,3),
(0,17,28,7432157690080344716,0),
(0,17,29,3229452102426173424,2),
(0,17,30,6455703784223759362,0),
(0,17,31,6204581048869573170,3),
(0,18,0,13710987162,2),
(0,18,1,-1498772426771492542,0),
(0,18,2,-5169476594230228760,3),
(0,18,3,5665460570129690044,0),
(0,18,4,-3882388613790973002,0),
(0,18,5,3748817517616938054,2),
(0,18,6,5276600766960465972,3),
(0,18,7,5851214538630024272,1),
(0,18,8,6534161441574396210,2),
(0,18,9,-812745198230443862,1),
(0,18,10,-8758987101892953472,1),
(0,18,11,2832720974659217956,0),
(0,18,12,5254443087461671566,0),
(0,18,13,7981072888751676366,1),
(0,18,14,-6608520554886821172,1),
(0,18,15,4677587347344332888,0),
(0,18,16,-173080662909961878,1),
(0,18,17,-2988984870371241806,2),
(0,18,18,-1481809820467048968,1),
(0,18,19,-9152671352300705940,1),
(0,18,20,-5974178311055941434,3),
(0,18,21,5576829860720005366,1),
(0,18,22,8303635664574402436,0),
(0,18,23,2528808993785703808,1),
(0,18,24,5873480781769963010,2),
(0,18,25,2241751039632406298,2),
(0,18,26,5763774173307058512,2),
(0,18,27,-945691260300103788,2),
(0,18,28,7707362071659302558,0),
(0,18,29,4084551430491050430,3),
(0,18,30,5571118280955908188,1),
(0,18,31,5899890483962611848,0),
(0,19,0,15276748030,1),
(0,19,1,-1508601153404911466,3),
(0,19,2,-5149819137281737016,0),
(0,19,3,5635974388113540244,3),
(0,19,4,-3843073703491007710,1),
(0,19,5,3699673876832628498,2),
(0,19,6,5335573132643162140,1),
(0,19,7,5782413445171326944,2),
(0,19,8,6612791266025252134,3),
(0,19,9,-901203747748957842,3),
(0,19,10,-8660699824767709776,1),
(0,19,11,2724604967049629996,3),
(0,19,12,5372387820646731914,3),
(0,19,13,7853299427790614858,1),
(0,19,14,-6470918363610686844,3),
(0,19,15,4530156431000540504,0),
(0,19,16,-15821018282354002,1),
(0,19,17,-3156073245483193946,2),
(0,19,18,-1304892720456710216,3),
(0,19,19,9107326890914162660,1),
(0,19,20,-5777603752277442926,0),
(0,19,21,5370426576873848802,3),
(0,19,22,8519867678735631820,2),
(0,19,23,2302748251848473264,1),
(0,19,24,6109370249282665942,2),
(0,19,25,1996032841635359102,2),
(0,19,26,6019321098910835424,1),
(0,19,27,-1211066910971538756,0),
(0,19,28,7982566453322896122,1),
(0,19,29,3799518321051455706,2),
(0,19,30,5865980115293889524,3),
(0,19,31,5595199919140286248,2),
(0,20,0,16927144620,1),
(0,20,1,-1557744785302470256,1),
(0,20,2,-5051531851269742466,0),
(0,20,3,5606488206182026166,1),
(0,20,4,-4118278073813414592,3),
(0,20,5,3847104799439464332,3),
(0,20,6,5158656035848980802,2),
(0,20,7,6264021101159558402,2),
(0,20,8,6691421090560743780,0),
(0,20,9,-1343496494071991912,2),
(0,20,10,-8169263437871955466,2),
(0,20,11,2616488959524677758,2),
(0,20,12,4546774690128659640,0),
(0,20,13,8236619810927706548,2),
(0,20,14,-6883724937185182662,2),
(0,20,15,5562172847184437354,1),
(0,20,16,141438626429889596,2),
(0,20,17,-3991515119773418816,3),
(0,20,18,-420307219135480626,2),
(0,20,19,8920581060504115366,1),
(0,20,20,-7153625661949582320,0),
(0,20,21,5989636428666225660,1),
(0,20,22,7871171636505850834,3),
(0,20,23,3885173447186437234,3),
(0,20,24,6345259716880004596,3),
(0,20,25,767441852919658952,1),
(0,20,26,7297055728199255814,2),
(0,20,27,-1476442561558338002,0),
(0,20,28,6056135783455091336,0),
(0,20,29,4654617649624147044,1),
(0,20,30,4981394612533852682,2),
(0,20,31,7728033874673915610,2),
(0,21,0,18662176932,2),
(0,21,1,-1567573511428074848,0),
(0,21,2,-5031874393813436390,3),
(0,21,3,5577002024335147810,1),
(0,21,4,-4078963164021263632,0),
(0,21,5,3797961158485883332,1),
(0,21,6,5217628401362405526,0),
(0,21,7,6195220007193046742,2),
(0,21,8,6770050915180871148,0),
(0,21,9,-1431955043082691560,1),
(0,21,10,-8070976160238897438,3),
(0,21,11,2508372952084361242,2),
(0,21,12,4664719422805905656,1),
(0,21,13,8108846349797373596,1),
(0,21,14,-6746122746078319778,1),
(0,21,15,5414741930332830638,2),
(0,21,16,298698271226768916,3),
(0,21,17,-4158603494377556624,2),
(0,21,18,-243390118617327542,1),
(0,21,19,8733835230178703794,2),
(0,21,20,-6957051103678898144,0),
(0,21,21,5783233144650797652,0),
(0,21,22,8087403650497808774,1),
(0,21,23,3659112704741392358,2),
(0,21,24,6581149184561978972,3),
(0,21,25,521723655430426088,1),
(0,21,26,7552602654310847058,1),
(0,21,27,-1741818212060501526,0),
(0,21,28,6331340164610870568,0),
(0,21,29,4369584540015280876,0),
(0,21,30,5276256446702562574,1),
(0,21,31,7423343309343775678,3),
(0,22,0,20481844966,3),
(0,22,1,-1538087332797353906,2),
(0,22,2,-5090846765928447452,3),
(0,22,3,5547515842572905176,1),
(0,22,4,-4039648254144476950,2),
(0,22,5,3945392081600533498,3),
(0,22,6,5040711305076038520,3),
(0,22,7,6126418913311170804,1),
(0,22,8,6848680739885634238,1),
(0,22,9,-1166579395796685450,0),
(0,22,10,-8365837992884164356,1),
(0,22,11,2400256944728680448,1),
(0,22,12,4782664155567787394,3),
(0,22,13,8492166733442279618,1),
(0,22,14,-7158929319145001264,2),
(0,22,15,5267311013565859644,0),
(0,22,16,455957916108283958,2),
(0,22,17,-3657338370311236034,0),
(0,22,18,-774141419917879628,0),
(0,22,19,8547089399937927944,3),
(0,22,20,-6760476545323578246,2),
(0,22,21,6402442996950988842,3),
(0,22,22,7438707608775842120,3),
(0,22,23,3433051962380983204,3),
(0,22,24,6817038652328589070,1),
(0,22,25,1258878248152031846,3),
(0,22,26,6785961876229980492,0),
(0,22,27,-2007193862478029328,0),
(0,22,28,6606544545851285522,2),
(0,22,29,5224683869095786546,0),
(0,22,30,4391670944450340064,0),
(0,22,31,7118652744098271468,3),
(0,23,0,22386148722,2),
(0,23,1,-1547916059092229942,1),
(0,23,2,-5071189308641412820,0),
(0,23,3,5518029660895298264,3),
(0,23,4,-4000333344183054546,0),
(0,23,5,3896248440477681054,0),
(0,23,6,5099683670420191800,0),
(0,23,7,6057617819513930588,3),
(0,23,8,6927310564675033050,0),
(0,23,9,-1255037944976656542,0),
(0,23,10,-8267550715420377772,3),
(0,23,11,2292140937457635376,2),
(0,23,12,4900608888414304854,0),
(0,23,13,8364393272142675222,3),
(0,23,14,-7021327128207409824,3),
(0,23,15,5119880096883524372,2),
(0,23,16,613217561074434722,0),
(0,23,17,-3824426745084645286,0),
(0,23,18,-597224319568997988,0),
(0,23,19,8360343569781787816,1),
(0,23,20,-6563901986883622626,2),
(0,23,21,6196039712766289390,1),
(0,23,22,7654939622598528616,3),
(0,23,23,3206991220105209772,2),
(0,23,24,7052928120179834890,1),
(0,23,25,1013160050493527538,2),
(0,23,26,7041508802172300292,3),
(0,23,27,-2272569512810921408,1),
(0,23,28,6881748927176336198,3),
(0,23,29,4939650759317648934,3),
(0,23,30,4686532778449778512,0),
(0,23,31,6813962178937402980,2),
(0,24,0,24375088200,0),
(0,24,1,-1439800065193628836,1),
(0,24,2,-5287421334143829062,0),
